day,time,code,codeLong,total,man0_9,man10_14,man15_19,man20_24,man25_29,man30_34,man35_39,man40_44,man45_49,man50_54,man55_59,man60_64,man65_69,man70,woman0_9,woman10_14,woman15_19,woman20_24,woman25_29,woman30_34,woman35_39,woman40_44,woman45_49,woman50_54,woman55_59,woman60_64,woman65_69,woman70
20200501,5,11710,11710647,32928.7427,2775.8383,920.8562,879.9926,643.1236,660.2028,1049.4236,1573.4853,1695.7036,1360.3713,901.3786,944.0092,787.348,493.818,805.0846,2741.338,1031.4622,901.0219,694.5666,900.5035,1432.1285,1957.8508,1663.6444,1341.7306,1031.0317,1022.9525,830.4062,634.6468,1254.8232
20200501,5,11710,11710650,36604.7125,1142.1299,593.5885,825.0822,1132.8612,1626.2721,1779.083,1816.7692,1458.4286,1430.3864,1109.1051,1201.8271,930.0596,675.5566,1336.4046,1021.2681,520.3594,1003.1447,1360.1525,1900.284,1781.4748,1924.0663,1511.0035,1547.2944,1378.3043,1397.6168,1176.1906,894.7188,2131.28
20200501,5,11710,11710670,35326.616,1796.9297,1262.9267,1277.3107,758.374,690.9852,782.4282,1198.0315,1738.1667,2292.9972,1389.4548,926.1034,736.7586,563.3761,1074.1339,2049.718,1424.7408,1737.4376,1022.2107,736.4494,798.9434,1731.5887,2091.9856,1996.9984,1124.7028,966.1844,883.8824,777.8804,1495.9159
20200501,5,11710,11710680,38658.4095,2066.2484,1040.9411,1197.7926,745.982,892.7156,997.4796,1464.294,1514.7446,1818.9023,1308.6877,1205.9553,1095.05,863.4654,1860.0129,2025.2083,1077.6572,1288.413,1105.8701,978.91,1086.4196,1896.2514,1709.6288,1823.7059,1278.8066,1441.2036,1407.7391,1053.2171,2413.1078
20200501,5,11710,11710690,23753.2985,1672.3642,655.2535,539.8564,499.8098,609.7778,533.7285,971.5419,1126.6691,1010.7981,672.1176,771.5898,555.2476,441.7001,898.2935,1537.8153,579.1776,628.3568,605.0782,748.4563,774.7391,1316.0277,1307.0614,958.7624,756.9349,847.3506,756.106,630.0433,1348.6434
20200501,5,11710,11710710,23120.0201,783.2578,495.3945,725.922,494.7514,706.2809,689.3217,1056.0782,969.4141,852.994,846.3052,834.2836,738.6113,571.3186,1077.4022,850.0275,521.1025,597.4988,745.6944,672.799,848.5449,1030.8178,928.0994,1092.7284,878.4816,924.6274,906.9867,697.4416,1583.8348
20200501,5,11710,11710720,10460.1999,299.7781,167.2277,283.5041,238.2332,247.5532,251.4089,314.6145,304.9256,426.1879,369.4208,360.4133,351.1874,299.6516,692.1326,320.4934,272.658,441.9974,290.8395,335.9159,329.1604,440.1528,383.3654,506.4772,374.9483,378.8322,391.3263,406.4729,981.3205
20200501,5,11740,11740515,42037.4807,2260.0428,1387.0566,1327.4357,1067.9192,1002.6812,1014.3347,1381.1476,1880.0304,1907.3235,1514.4982,1384.3858,1192.762,881.5098,1687.8113,2336.077,1310.3932,1408.2095,1243.9255,1199.9105,1135.8742,1815.6319,1820.95,1695.0903,1546.1074,1546.3972,1469.8451,1101.5528,2518.5782
20200501,5,11740,11740520,32662.7403,800.3234,816.4566,992.155,687.5007,954.9777,1010.1499,1544.8714,1395.7175,1423.1447,1122.0807,1352.7675,1183.1955,748.6628,1357.0895,699.2701,841.3686,1108.1118,915.465,933.7184,1195.0714,1599.9791,1449.684,1465.7799,1296.8596,1491.6402,1381.7612,938.399,1956.5408
20200501,5,11740,11740530,29180.302,889.0869,678.8115,1008.8026,798.5647,774.9748,832.6674,1080.8204,1090.7641,1246.9403,959.6963,1100.6763,963.0121,804.0998,1145.1322,996.0719,664.4468,915.198,892.7778,850.6607,935.1229,1360.5066,1141.7297,1333.9439,1201.2009,1298.9531,1374.4229,889.1259,1952.094
20200501,5,11740,11740540,16561.5211,574.2314,595.9168,907.7503,436.633,456.2831,404.7538,414.262,486.333,821.9436,571.6748,633.126,646.2215,437.1431,631.9789,467.3517,466.5584,654.8654,487.8835,454.958,343.6027,509.0787,710.2057,899.3015,609.5814,798.3619,733.3004,476.4295,931.7905
20200501,5,11740,11740550,25868.0799,1822.4087,941.6915,977.2268,562.5817,551.0827,610.8517,969.3205,1188.4572,1385.1257,842.3012,804.4407,775.9485,525.4447,851.7352,1761.306,772.4856,735.4355,585.7663,531.2633,745.1399,1119.3204,1331.9793,1042.4345,751.2143,954.365,918.0003,552.1876,1258.565
20200501,5,11740,11740560,21700.6716,840.9256,623.7625,586.8591,532.6228,575.346,849.1178,1082.6211,901.8365,934.8027,753.2892,892.0038,646.0943,453.4569,991.9856,583.1118,425.7065,542.8325,590.1944,519.3097,802.4652,1009.098,902.8706,1021.7345,779.5992,911.1746,767.6361,582.8729,1597.3424
20200501,5,11740,11740570,31692.988,1175.5449,611.3493,903.9874,894.3128,1062.8104,1161.8833,1239.6596,1222.4179,1290.8851,1078.3579,1058.9931,979.205,756.4336,1338.4907,969.122,508.7897,870.5495,1012.5012,1084.2462,1159.4707,1413.4064,1269.5114,1440.0849,1233.9244,1415.3755,1236.2813,1021.0519,2284.3415
20200501,5,11740,11740580,18235.5289,679.5346,245.1829,390.4926,367.0572,607.165,666.7053,955.3901,741.7554,810.7558,574.2206,672.1624,590.5019,401.7885,818.1144,824.252,303.0513,395.7242,578.9214,630.2364,770.1508,905.8008,753.0477,751.491,708.772,693.1001,627.5008,516.1229,1256.5307
20200501,5,11740,11740590,15767.8242,827.3068,386.6767,476.3564,308.2536,410.7277,431.1973,677.2146,642.0479,816.5883,525.5487,519.9656,510.0594,357.7371,592.029,910.1495,397.9369,427.6247,447.5247,348.5645,515.6883,796.4711,734.8993,658.956,572.7736,619.9958,507.8053,425.7683,921.9558
20200501,5,11740,11740600,38258.7088,1494.6544,724.0491,1078.0987,960.8718,1216.6032,1348.4652,1514.8933,1471.3062,1710.6353,1268.1939,1350.9109,1319.0244,910.5823,1788.3735,1165.015,563.2203,967.0399,1120.2143,1337.305,1416.0002,1569.1976,1417.0048,1515.1311,1434.2203,1790.5951,1708.54,1223.7886,2874.7755
20200501,5,11740,11740610,44014.2944,1589.8429,710.7537,986.8153,1066.0027,1520.4886,1912.9822,2105.0403,1642.2977,1852.7351,1532.1997,1800.2238,1510.2326,1039.2682,2056.9863,1205.5496,552.2571,1011.6866,1293.8598,1767.3698,1812.0062,1922.2048,1455.9835,1607.7621,1620.3541,2113.0193,1808.6723,1360.6291,3157.0715
20200501,5,11740,11740620,31529.768,1157.6787,442.198,639.5176,832.966,1271.39,1371.8873,1421.1196,1244.0895,1231.311,1132.813,1340.6891,1039.7938,732.903,1439.9386,826.9371,340.5628,582.5916,1089.6704,1518.6873,1364.807,1276.325,1051.6243,1277.0399,975.5678,1439.2959,1326.5087,978.8906,2182.9617
20200501,5,11740,11740640,26018.1114,1024.9057,529.2622,759.3572,609.8369,762.0886,871.6148,1121.9859,940.2585,1004.7076,838.0429,965.0333,746.2534,579.1983,1219.0985,869.1108,439.994,730.2328,758.9796,858.2728,944.6364,1193.008,1181.0334,1116.4654,963.1492,1214.2727,1135.3799,882.2522,1759.6805
20200501,5,11740,11740650,25182.6592,830.9925,288.2608,480.289,659.256,1014.7015,1014.7294,1134.5713,1063.6633,988.9443,799.8757,1019.0785,827.2032,539.3161,1131.3851,683.5691,298.1425,558.0825,829.2647,1112.1114,1008.8832,1052.5276,900.1132,1001.827,975.927,1214.4743,1098.5428,835.1894,1821.7372
20200501,5,11740,11740660,26314.1862,898.6708,540.1903,808.4123,779.5609,971.9792,978.0353,1100.854,1124.8496,1035.8427,944.7044,1023.0332,781.0465,576.7993,1296.2347,678.0128,345.5671,607.7914,926.9041,1063.5879,911.8759,1043.2219,1066.2424,1155.3625,953.0834,1202.6623,1011.9321,754.5027,1733.2274
20200501,5,11740,11740685,51826.8332,1619.6188,783.1928,1330.5415,1456.8534,1975.5326,1905.1837,2132.7997,1813.1995,1968.635,1807.8025,2054.2944,1813.1459,1270.5465,2460.43,1846.3728,843.8638,1210.0154,1718.6077,1880.2766,2009.3783,2080.8702,1774.5275,2170.2089,2049.858,2479.9199,2232.1146,1788.2649,3350.778
20200501,5,11740,11740690,7631.2057,319.0324,241.794,264.6888,200.5207,211.2132,216.5732,245.6544,293.9365,351.3182,283.5692,273.8425,262.76,158.1197,424.9948,249.647,156.4061,238.8412,204.7704,196.3272,248.0609,270.0741,296.7565,356.8425,257.4998,327.9127,280.3067,198.5318,601.2123
20200501,5,11740,11740700,30197.1697,1055.0316,532.2151,876.6486,871.3899,1025.6781,971.5689,1151.9171,1128.5856,1074.9909,914.9527,1153.6466,1007.354,846.602,1704.2547,894.6061,478.9215,828.7935,937.6565,993.3167,991.024,1123.7048,1166.4609,1166.8738,1255.0619,1337.6098,1272.1081,1089.2392,2346.9571
20200501,6,11110,11110515,14586.4781,468.6736,298.64,431.1226,651.7803,546.1046,488.0526,620.3891,565.0671,786.188,566.186,498.5058,361.7632,229.9548,573.9547,389.6948,233.494,329.7969,408.8831,479.4932,456.0167,627.7425,692.0175,669.7518,645.8822,602.8546,453.387,384.8502,1126.2322
20200501,6,11110,11110530,14352.6635,327.7151,145.6512,216.7789,439.8414,479.99,541.3058,632.2396,580.5629,800.5066,619.5781,567.1569,471.6335,253.6438,750.1375,408.1679,218.6608,266.1278,412.3611,485.1593,540.9477,677.882,590.2445,648.1066,544.4506,570.9334,508.7759,382.681,1271.4238
20200501,6,11110,11110540,4606.6151,69.3808,53.1621,108.4222,431.3854,155.6947,205.9907,204.438,201.1673,232.9242,168.5378,188.5013,150.7916,103.4834,249.2871,76.7389,47.1396,86.5692,125.6449,128.5421,121.2397,191.5561,159.7751,157.26,154.5778,184.472,176.4217,159.4145,314.0962
20200501,6,11110,11110550,15437.3262,381.4607,295.7793,436.6389,580.3288,459.3616,405.5029,486.1612,514.4093,712.3032,550.0253,616.8618,531.2087,339.278,933.7385,334.5004,238.2412,454.5386,523.0258,462.9901,400.0433,552.6212,596.7924,767.7457,651.5748,711.411,617.2462,421.8673,1461.6711
20200501,6,11110,11110560,19627.75,472.3383,341.6582,631.748,637.5859,566.1515,404.6583,619.1797,579.9492,868.0188,728.4463,860.633,724.5874,532.4912,981.9218,520.3495,304.0242,615.5576,554.7829,499.328,500.9547,776.183,673.0729,948.4001,885.4943,1031.7422,888.4433,606.5363,1873.5138
20200501,6,11110,11110570,7949.8267,280.3842,179.3152,218.4482,375.9304,242.0015,162.1657,214.0553,242.412,339.8281,288.0952,293.8581,245.4333,171.6285,424.2446,277.3305,175.3073,281.5906,197.2418,195.1688,250.5478,241.2108,337.0878,395.6328,240.9507,305.2924,367.8562,219.803,787.0059
20200501,6,11110,11110580,6139.6579,259.1684,103.0977,132.4539,161.5137,202.0806,190.9216,249.5654,196.8447,278.5363,236.4414,228.5108,190.0242,116.3452,271.0143,278.4366,133.22,195.9484,234.6311,216.0731,228.0841,234.9596,241.0536,279.8057,271.0864,222.3487,173.5829,181.9211,431.9882
20200501,6,11110,11110600,5310.5112,72.8039,51.3907,124.4012,222.4389,155.0601,156.6863,197.9179,228.6651,307.5696,227.9943,219.4051,151.7051,126.5899,266.2109,170.1539,96.8567,134.7155,162.4395,133.9367,175.4241,228.4332,232.1539,273.3848,227.3917,215.5964,188.4555,143.3856,419.3445
20200501,6,11110,11110615,23692.938,683.7549,215.4298,255.261,1113.3939,1746.3124,1278.6001,1218.8419,1104.7208,1341.6188,1166.9004,1237.9585,943.3805,612.0118,1147.9569,247.483,121.3616,241.3801,1114.5957,1250.5821,858.2362,738.5111,706.5516,706.884,565.7962,715.3225,657.9465,478.028,1224.1177
20200501,6,11110,11110630,10672.4192,126.8299,96.5418,219.6609,360.5372,527.8201,454.0601,430.3715,407.2343,514.7723,599.4069,679.6356,507.5006,304.3948,703.4972,55.9116,58.453,178.3465,419.1401,457.8945,295.6407,293.9104,239.8498,284.7725,381.8524,493.7867,477.1101,283.4662,820.0218
20200501,6,11110,11110640,15486.7903,339.9963,187.8433,280.5715,765.1109,971.1501,663.6851,635.2824,555.1651,595.163,489.6888,506.6663,364.2549,310.4478,735.6483,226.566,155.3928,350.5827,983.8385,977.9881,701.6866,642.1077,475.5881,583.5171,409.579,534.993,494.1058,427.5158,1122.6559
20200501,6,11110,11110650,25483.7708,543.3419,413.0873,858.6656,2057.1486,1637.9526,790.654,719.3889,701.2878,894.3266,776.8688,693.0636,517.137,415.4236,1133.8296,481.0005,313.8829,964.4599,2623.3685,1101.6237,799.7623,692.6669,798.8982,1018.9737,710.6972,830.277,665.2848,564.6245,1766.0743
20200501,6,11110,11110670,8901.7578,59.5853,41.3963,131.0681,264.7126,384.14,449.7944,425.2119,346.6046,369.3009,378.9418,446.1057,377.1217,227.5233,459.8071,109.2675,53.6404,95.0839,295.7657,299.5043,286.4251,370.753,341.9508,493.3712,407.6999,484.3295,384.1287,302.9545,615.5699
20200501,6,11110,11110680,11195.9252,171.346,116.0731,289.5642,408.917,387.2944,387.8179,383.474,348.9234,482.8882,523.7971,589.0087,441.0072,269.5051,533.3808,218.893,163.5102,275.7061,514.849,361.3808,334.419,329.7892,336.2602,471.6306,502.4409,654.7491,521.3348,350.2182,827.7465
20200501,6,11110,11110690,5275.8575,150.5247,78.5092,137.9111,169.566,171.9553,175.941,265.3773,169.7877,258.857,197.5468,235.3365,152.0685,106.3906,221.5387,189.9858,123.5752,148.967,199.9056,197.5779,196.5225,227.2424,190.5968,242.492,226.3273,189.5118,176.2328,140.3406,335.27
20200501,6,11110,11110700,7272.8453,199.8507,94.7159,152.1965,244.9918,264.422,285.902,324.6222,248.0308,295.4152,273.2199,358.8508,273.8538,211.6739,350.3134,188.6542,96.3342,158.4858,278.9695,261.4456,231.9153,300.9145,236.3614,337.7195,308.948,339.8773,253.082,211.6529,490.4267
20200501,6,11110,11110710,12560.3796,210.4465,105.2233,168.485,361.1924,579.7643,578.0853,626.0044,467.0249,567.596,558.0368,571.0239,552.536,391.128,626.6046,246.5688,102.5059,233.3878,619.91,663.407,498.8634,507.2268,370.0059,436.675,444.2059,532.2182,470.4927,306.9991,764.7612
20200501,6,11140,11140520,7459.1446,435.7611,63.3834,65.4277,92.1535,315.6182,480.4888,468.5175,427.8833,501.8985,379.7308,328.9622,257.9898,168.4646,391.1874,219.8462,107.425,66.5615,209.2565,329.713,296.628,331.9212,255.2674,309.0326,212.0243,193.7887,220.2948,99.2173,230.7007
20200501,6,11140,11140540,9552.5445,95.7355,40.0943,72.0892,186.5272,350.1579,459.3752,466.5196,467.6005,564.9147,450.7653,509.3119,554.1601,253.1256,580.6111,116.2297,41.3049,119.1543,226.5007,394.3999,379.5385,359.2514,402.2231,391.9097,347.8088,439.1423,415.4898,348.1968,520.4058
20200501,6,11140,11140550,9086.9349,262.177,80.1096,105.0827,311.3418,512.6097,582.7766,543.9249,492.6845,522.0898,387.2465,417.5966,440.0324,224.9189,373.8552,101.5209,39.0466,108.229,466.3019,588.8124,370.1687,410.8608,238.6628,322.3709,237.6196,237.2153,186.5268,144.3316,378.8215
20200501,6,11140,11140570,5493.5555,82.9904,27.6634,111.8252,376.3933,294.2439,261.5171,289.8678,272.6923,212.6518,191.5074,268.4843,146.9223,129.6369,252.5554,80.3038,37.8793,123.5111,421.1916,341.4973,186.39,162.8261,131.1311,127.9851,160.3912,165.0402,197.2885,110.4421,328.7263
20200501,6,11140,11140580,7291.545,107.5704,61.9901,173.1085,563.7647,422.481,373.4508,373.9397,239.1798,257.6367,242.2612,269.7073,207.4896,168.3185,350.7601,127.8603,74.3915,183.7424,604.8476,357.6971,273.4278,325.7716,229.3787,208.8536,188.5792,235.2703,207.0149,152.5778,310.4735
20200501,6,11140,11140590,13552.5105,169.748,82.0128,176.4069,557.9796,737.3482,801.0891,753.8594,605.3439,615.7008,510.8286,629.5148,507.3532,373.7895,510.4619,155.7604,86.1263,160.438,774.0177,810.9363,674.0728,593.2786,480.8068,494.8832,372.9554,501.1122,430.1117,377.0235,609.5509
20200501,6,11140,11140605,6688.1218,52.6805,21.4623,50.2161,196.3547,297.2667,353.0793,375.0439,270.7115,372.5183,342.9533,436.5068,340.752,247.0108,456.1912,78.1515,33.9789,70.0614,319.1152,401.6372,278.9919,223.8835,152.9489,179.7124,179.5873,259.4891,215.1078,154.7561,327.9532
20200501,6,11140,11140615,20957.6173,117.7673,85.815,243.302,1214.528,1103.8668,1289.0933,1413.4777,1127.4411,918.7434,718.5065,759.9251,584.2375,350.8399,714.4179,165.1343,71.1484,201.8407,717.6731,954.4096,1039.5452,1260.0867,992.3191,929.4115,753.0254,923.5447,682.6618,539.0764,1085.7782
20200501,6,11140,11140625,14913.1751,344.9442,190.5568,282.5689,496.9337,608.6668,548.8596,682.1911,565.2959,650.895,555.0789,525.8639,465.8881,374.8972,746.5673,372.7594,179.1554,305.1831,668.9455,646.8162,585.6811,644.7881,511.142,654.7304,467.7624,574.5594,630.5477,465.1494,1166.7477
20200501,6,11140,11140635,18247.8114,482.9138,174.7299,280.5072,386.3963,525.7368,636.5385,808.8683,710.2506,700.8305,598.1053,599.4809,600.6564,529.2889,1071.1511,498.2176,190.9714,329.0899,579.4518,626.6898,725.0089,937.3564,676.3197,813.0558,585.8376,882.8123,825.8345,612.1763,1859.5358
20200501,6,11140,11140645,12719.2012,406.9275,193.8519,276.7663,363.112,423.001,438.5192,512.3451,464.9392,425.707,470.8091,456.2563,372.823,269.1495,729.8239,378.2326,191.9876,261.5977,464.319,473.2056,544.6478,606.8797,470.141,500.5289,487.5101,519.3037,450.395,316.8748,1249.5465
20200501,6,11140,11140650,10503.4182,349.884,161.8359,174.1729,262.4828,437.3341,402.9239,471.2627,457.4267,454.1864,380.3622,423.3621,332.5965,204.0252,412.5274,357.6305,140.268,215.1703,431.7775,478.3015,393.7057,429.8827,420.0344,442.4474,408.7922,444.3623,350.7845,307.4601,758.4193
20200501,6,11140,11140665,10199.843,373.149,182.353,234.9067,284.5578,322.9462,371.9484,431.8548,398.4609,414.0762,402.2889,419.5573,305.8289,253.9851,399.7924,310.9773,182.1659,238.0221,337.2273,390.3725,358.163,466.7927,368.3421,393.5351,439.9352,427.971,386.9971,256.417,847.2185
20200501,6,11140,11140670,13931.0252,376.6004,99.3543,176.7443,320.7022,612.1838,697.0426,809.7499,615.8355,515.988,373.9395,527.4448,359.2928,259.9196,581.0972,539.7385,139.4111,238.6904,608.8172,748.5961,804.6583,812.9493,493.7724,514.6121,434.8048,520.9298,472.6361,313.4284,962.0861
20200501,6,11140,11140680,7406.6384,233.9886,79.8373,153.8187,162.8509,259.563,288.2149,389.3135,397.3937,383.1045,331.9786,278.5767,266.2167,203.9857,423.6803,168.6248,65.466,144.2415,197.6063,302.6377,311.3859,416.3585,320.4189,232.1903,237.5305,248.4273,184.8471,222.7199,501.6609
20200501,6,11170,11170510,15658.9216,326.8297,180.6299,369.2244,455.6681,639.4809,723.5571,718.5434,558.4291,746.8359,590.3766,570.6604,529.3817,357.4247,645.529,293.2648,154.9894,348.7718,569.8121,704.7356,722.6291,742.7228,547.3378,673.04,541.2888,663.8571,703.3224,356.3468,1224.2329
20200501,6,11170,11170520,11786.9685,242.5502,130.4124,205.3448,406.7939,556.3016,599.6992,723.0971,570.8951,499.9575,349.9404,312.672,355.8233,235.3481,514.7512,185.9358,105.0944,200.5231,405.0555,637.7358,682.8354,646.0974,469.4509,457.5811,341.4261,420.0646,367.9465,280.2173,883.4176
20200501,6,11170,11170530,9422.7067,76.0074,36.675,175.1661,375.3832,475.1757,492.798,425.3205,459.0502,493.1493,463.5686,521.9349,336.3808,272.5228,529.7549,128.6358,58.5658,148.6417,489.7296,473.3782,369.267,348.4277,246.553,319.1252,250.5823,377.2016,311.7366,217.7751,550.2002
20200501,6,11170,11170555,22524.3115,436.9694,314.6177,671.6986,761.4444,1127.1424,1075.1214,869.2158,744.1494,907.1286,816.4931,745.8634,513.3386,400.9347,784.0048,454.0965,246.1364,716.8462,1787.3362,1411.5732,1008.7686,922.2503,730.7546,864.138,738.7588,829.1664,680.5089,611.3514,1354.5034
20200501,6,11170,11170560,18007.3544,680.9026,217.5664,326.5088,541.788,745.054,857.0288,1170.7168,888.2729,842.0792,568.83,637.7935,453.8502,295.1365,609.9023,697.3246,206.4948,338.8477,608.147,846.7898,974.6236,1131.944,732.8768,699.6862,573.3409,667.1869,479.1444,377.5832,837.9332
20200501,6,11170,11170570,13468.1177,487.3323,217.9063,342.2272,293.4008,407.5046,419.6134,579.6525,514.1709,591.6413,553.0425,542.4287,421.8064,336.7829,618.95,320.5104,256.5173,398.4637,493.51,487.8182,477.3679,530.2986,528.2531,599.0942,525.111,540.9325,461.6019,367.2412,1154.9387
20200501,6,11170,11170580,9863.1294,229.8232,135.7116,265.7621,235.2359,330.3866,375.5546,443.3067,373.2296,460.0952,291.5136,332.4946,278.1159,197.9584,348.1132,500.3209,236.0561,247.7013,431.6754,476.5805,413.1062,505.4011,331.4902,436.9177,347.9463,406.8775,324.8095,200.3819,706.564
20200501,6,11170,11170590,10799.8082,357.2876,161.3999,302.4255,280.9048,345.2755,380.4062,499.2752,390.2154,419.3604,372.8584,346.5253,311.8662,238.0748,513.9068,341.3696,150.3981,304.6695,395.1408,474.3912,499.2135,543.7095,362.9798,461.3078,444.4986,384.5687,402.6831,288.9045,826.1917
20200501,6,11170,11170625,29176.2371,710.7841,299.9089,585.4856,1542.7779,1314.3184,1545.7606,1706.6656,1457.6912,1624.3481,1242.7794,1167.3731,792.9781,602.8312,1175.5499,712.785,265.2963,418.5284,906.8097,1392.4657,1395.4745,1358.6753,1037.2331,1128.0522,866.175,964.2081,834.9503,534.8561,1591.4756
20200501,6,11170,11170630,28483.7415,1352.7769,726.5574,698.6684,628.3186,544.0189,705.5122,1121.0624,1189.4861,1415.6818,1248.172,977.8935,865.753,548.6404,1436.2904,1246.6502,643.9475,680.7679,558.9338,685.0158,875.0021,1331.4563,1413.5867,1399.6652,1073.849,1119.6012,987.9418,656.501,2351.9876
20200501,6,11170,11170640,8628.7573,415.9792,145.4789,132.2975,203.9415,234.7857,301.6057,410.8582,360.2395,371.1763,367.1652,295.8596,313.0957,260.9851,405.2009,264.9286,120.422,179.16,196.395,244.3808,317.2641,343.6104,290.5877,336.477,289.5318,390.0012,369.9701,202.0525,865.3073
20200501,6,11170,11170650,9251.4971,102.9929,55.151,130.3483,416.5549,770.3746,619.377,601.1812,417.2849,342.9288,324.1439,309.0341,232.7851,220.5095,457.1688,66.4078,29.5144,141.7082,500.5388,663.4159,387.9708,401.4784,261.2556,312.6391,256.4014,279.1131,254.2441,185.5951,511.3787
20200501,6,11170,11170660,13199.6698,296.8098,134.5997,188.6432,416.1427,681.2547,725.2874,951.8055,604.3341,597.2997,417.7028,341.4028,308.8445,204.672,588.3762,218.5013,107.6442,180.4646,475.9454,723.9341,839.7838,767.301,548.3144,509.5077,397.2449,418.0887,390.1889,289.3345,876.2414
20200501,6,11170,11170685,29612.6077,570.3891,244.841,471.1558,823.8492,1364.0135,1598.4466,1950.2105,1442.8702,1276.9407,1134.0873,953.4881,785.8616,528.4973,1201.0412,733.5222,328.1218,387.441,922.8374,1482.2674,1624.9682,1768.396,1175.0859,1297.4891,898.5827,1046.0349,932.0391,704.2957,1965.8334
